simTime,src,dst,hops,realDelayMs,trustCost,budget,violated,policyMode
173.44,985,891,3,4.05818,0.207004,2.30259,0,LagrangianGreedy
173.513,875,1032,3,4.05622,0.261087,2.30259,0,LagrangianGreedy
174.017,21,350,1,1.98891,0.0517935,2.30259,0,LagrangianGreedy
174.238,573,153,3,4.56997,0.225276,2.30259,0,LagrangianGreedy
174.65,288,832,1,1.80607,0.0498555,2.30259,0,LagrangianGreedy
175.642,894,612,3,4.1922,0.263308,2.30259,0,LagrangianGreedy
175.945,607,204,3,4.03984,0.243248,2.30259,0,LagrangianGreedy
176.409,606,903,1,1.70272,0.0673559,2.30259,0,LagrangianGreedy
176.834,765,615,3,3.9379,0.176672,2.30259,0,LagrangianGreedy
177.024,256,700,1,1.92307,0.0512699,2.30259,0,LagrangianGreedy
177.049,624,682,1,1.91905,0.0440338,2.30259,0,LagrangianGreedy
177.119,43,729,3,5.02725,0.162758,2.30259,0,LagrangianGreedy
177.145,216,972,3,3.92313,0.281266,2.30259,0,LagrangianGreedy
177.233,778,754,3,3.78215,0.591913,2.30259,0,LagrangianGreedy
177.238,252,438,3,4.01173,0.349251,2.30259,0,LagrangianGreedy
177.249,114,15,1,2.09881,0.0653347,2.30259,0,LagrangianGreedy
177.834,267,763,2,3.08679,0.129611,2.30259,0,LagrangianGreedy
177.924,378,753,3,4.02497,0.183361,2.30259,0,LagrangianGreedy
178.646,157,318,3,4.67112,0.279746,2.30259,0,LagrangianGreedy
178.714,36,688,3,4.02835,0.20107,2.30259,0,LagrangianGreedy
178.825,654,443,3,4.48144,0.229507,2.30259,0,LagrangianGreedy
178.834,9,578,4,5.20681,0.411063,2.30259,0,LagrangianGreedy
178.935,733,717,3,3.88794,0.182793,2.30259,0,LagrangianGreedy
179.109,270,514,3,46.6314,0.24868,2.30259,0,LagrangianGreedy
179.132,501,684,3,4.20096,0.644453,2.30259,0,LagrangianGreedy
179.322,86,985,2,3.26964,0.137326,2.30259,0,LagrangianGreedy
179.435,330,81,2,4.04782,0.238681,2.30259,0,LagrangianGreedy
179.85,660,851,3,4.27573,0.377871,2.30259,0,LagrangianGreedy
179.93,180,136,3,4.44916,0.326747,2.30259,0,LagrangianGreedy
180.034,1004,520,3,4.11727,0.232966,2.30259,0,LagrangianGreedy
180.42,224,50,3,4.03153,0.173148,2.30259,0,LagrangianGreedy
180.735,799,1023,1,1.80268,0.0805157,2.30259,0,LagrangianGreedy
181.031,842,805,3,4.41905,0.324422,2.30259,0,LagrangianGreedy
181.039,738,656,3,4.31951,0.525115,2.30259,0,LagrangianGreedy
181.117,43,705,2,2.93246,0.107887,2.30259,0,LagrangianGreedy
181.547,1044,650,3,4.60107,0.294336,2.30259,0,LagrangianGreedy
181.922,378,765,1,1.92652,0.044144,2.30259,0,LagrangianGreedy
182.018,30,104,4,5.78921,0.30188,2.30259,0,LagrangianGreedy
182.034,1004,280,3,4.23153,0.249689,2.30259,0,LagrangianGreedy
182.118,178,210,3,5.5893,0.382205,2.30259,0,LagrangianGreedy
182.211,259,228,3,5.57402,0.31683,2.30259,0,LagrangianGreedy
182.31,770,1085,3,20.4628,0.405734,2.30259,0,LagrangianGreedy
182.35,630,999,1,1.69075,0.0441078,2.30259,0,LagrangianGreedy
182.544,930,889,1,2.17502,0.0440188,2.30259,0,LagrangianGreedy
182.912,852,1050,3,4.14761,0.16449,2.30259,0,LagrangianGreedy
183.132,800,246,3,4.8557,0.528442,2.30259,0,LagrangianGreedy
183.135,990,838,1,2.00738,0.0525567,2.30259,0,LagrangianGreedy
183.421,831,749,1,2.26519,0.0496315,2.30259,0,LagrangianGreedy
183.519,93,648,3,4.24089,0.221546,2.30259,0,LagrangianGreedy
183.609,227,949,1,3.34162,0.0589099,2.30259,0,LagrangianGreedy
183.815,631,805,2,2.99844,0.123067,2.30259,0,LagrangianGreedy
185.216,147,508,3,3.9359,0.280582,2.30259,0,LagrangianGreedy
185.526,44,986,3,3.74042,0.326245,2.30259,0,LagrangianGreedy
185.537,830,849,3,3.73943,0.444478,2.30259,0,LagrangianGreedy
185.927,180,406,1,2.09021,0.0439104,2.30259,0,LagrangianGreedy
186.221,855,970,3,4.50441,0.192149,2.30259,0,LagrangianGreedy
186.637,482,793,1,2.17464,0.0553473,2.30259,0,LagrangianGreedy
186.721,200,449,3,4.37681,0.172024,2.30259,0,LagrangianGreedy
186.729,576,65,1,2.00521,0.065346,2.30259,0,LagrangianGreedy
187.049,624,607,1,1.9304,0.0556187,2.30259,0,LagrangianGreedy
187.217,147,539,3,4.16236,0.23345,2.30259,0,LagrangianGreedy
187.228,54,598,1,1.91569,0.0747544,2.30259,0,LagrangianGreedy
188.113,385,246,3,4.51604,0.478644,2.30259,0,LagrangianGreedy
188.409,859,288,3,25.1465,0.393625,2.30259,0,LagrangianGreedy
188.416,435,336,1,2.11601,0.252841,2.30259,0,LagrangianGreedy
188.52,949,631,1,2.05221,0.0562713,2.30259,0,LagrangianGreedy
189.113,843,91,1,1.83379,0.0439589,2.30259,0,LagrangianGreedy
189.435,717,844,1,2.08401,0.0540097,2.30259,0,LagrangianGreedy
189.544,959,380,3,4.89639,0.294318,2.30259,0,LagrangianGreedy
189.942,704,1065,1,2.19397,0.0820901,2.30259,0,LagrangianGreedy
190.034,1004,805,3,4.16931,0.269929,2.30259,0,LagrangianGreedy
190.22,190,551,3,4.0328,0.21624,2.30259,0,LagrangianGreedy
190.321,789,729,3,4.1083,0.222254,2.30259,0,LagrangianGreedy
190.333,187,303,3,4.61315,0.194465,2.30259,0,LagrangianGreedy
190.937,637,13,1,2.01356,0.0551462,2.30259,0,LagrangianGreedy
191.132,501,173,3,4.20331,0.217374,2.30259,0,LagrangianGreedy
191.425,729,884,3,4.23326,0.406648,2.30259,0,LagrangianGreedy
191.618,201,105,3,4.11288,0.352252,2.30259,0,LagrangianGreedy
191.633,500,341,1,1.95551,0.0602902,2.30259,0,LagrangianGreedy
191.936,346,79,1,2.40846,0.0691661,2.30259,0,LagrangianGreedy
192.032,2,124,3,4.2933,0.207604,2.30259,0,LagrangianGreedy
192.535,801,970,1,1.76299,0.0569583,2.30259,0,LagrangianGreedy
194.047,1034,948,3,4.23051,0.364184,2.30259,0,LagrangianGreedy
194.332,939,383,1,2.87005,0.0689485,2.30259,0,LagrangianGreedy
194.522,949,957,3,3.94856,0.273175,2.30259,0,LagrangianGreedy
195.435,717,1080,1,2.27632,0.0488715,2.30259,0,LagrangianGreedy
195.608,995,913,2,23.644,0.455662,2.30259,0,LagrangianGreedy
195.619,201,61,3,5.20911,0.267189,2.30259,0,LagrangianGreedy
195.635,500,329,3,4.54923,0.3642,2.30259,0,LagrangianGreedy
195.817,290,96,3,4.10276,0.281945,2.30259,0,LagrangianGreedy
195.927,421,490,3,4.59001,0.50765,2.30259,0,LagrangianGreedy
196.511,898,1080,3,4.27298,0.503204,2.30259,0,LagrangianGreedy
197.017,538,590,3,4.34957,0.894041,2.30259,0,LagrangianGreedy
197.13,501,163,1,1.72219,0.0820623,2.30259,0,LagrangianGreedy
199.533,245,610,3,4.26449,0.22254,2.30259,0,LagrangianGreedy
199.538,830,126,3,3.9016,0.422538,2.30259,0,LagrangianGreedy
